airline,source_city,departure_time,stops,arrival_time,destination_city,distance,class,duration,days_left,price,origin_airport_capacity,arrival_airport_capacity,origin_GDP,des_GDP,carrier_category,od_pair
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.5,5,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.0,5,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,5,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,5,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,5,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,5,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,5,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,5,6139,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,5,6532,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,6,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,6,5956,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.25,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.33,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,6,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.0,6,6060,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,6,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,6,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,6,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,6,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,6,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,6,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Late_Night,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.5,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.0,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,6,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,6,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,6,6532,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.17,6,6585,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,6,6585,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,7,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,7,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,7,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,7,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,7,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,7,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,7,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.0,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.25,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.33,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,7,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,7,6060,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,7,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,7,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,7,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,7,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,7,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Late_Night,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.0,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,7,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,7,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.5,7,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,7,6349,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,7,6532,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,7,6532,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,7,6585,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.17,7,6585,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,7,7110,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,8,5953,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.25,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.33,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,8,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,8,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,8,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,8,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,8,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Late_Night,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.5,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,8,5956,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.0,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,8,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.0,8,6375,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,8,6375,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.17,8,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,8,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,8,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,8,6690,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,8,6532,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
